"22606","u","from (with verbs of desiring, receiving, taking); at (with fading of the concept of point of origin)","2632","ѷ","Used to denote the sound [y]~[i]. When ⟨ѷ⟩ was used, ⟨ѵ⟩ denoted [v] exclusively. Otherwise, ⟨ѵ⟩ was used for both sound values.","Used to denote the sound [y]~[i]. When ⟨ѷ⟩ was used, ⟨ѵ⟩ denoted [v] exclusively. Otherwise, ⟨ѵ⟩ was used for both sound values."
"22606","u","from (with verbs of desiring, receiving, taking); at (with fading of the concept of point of origin)","4050","сн҃ъ","abbreviation form of сꙑнъ (synŭ, “son”)","abbreviation form of сꙑнъ (synŭ, “son”)"
"22606","u","from (with verbs of desiring, receiving, taking); at (with fading of the concept of point of origin)","4259","чк҃ъ","abbreviation form of чловѣкъ (člověkŭ)","abbreviation form of чловѣкъ (člověkŭ)"
"22774","vaditi","accusare","2379","вадити","to slander, to accuse","(transitive) to slander, to accuse [with (generally) на (na, + accusative) or (once) dative]"
"22872","javě","known, evident","3362","явѣ","openly","openly"
"22873","aviti","reveal, make known, show","3056","авити","to show","(reflexive) to show"
"22874","javiti","reveal, make known, show","2938","ꙗвити","alternative form of авити (aviti)","alternative form of авити (aviti)"
"22985","voda","water","45","вода","water","water"
"22985","voda","water","2229","ⰲⱁⰴⰰ","Glagolitic spelling of вода (voda)","Glagolitic spelling of вода (voda)"
"22986","vědro","??????????, ??????????????","606","вѣдро","bucket","bucket"
"22986","vědro","??????????, ??????????????","798","ведро","good weather","good weather"
"23088","vedro","fair weather","606","вѣдро","bucket","bucket"
"23088","vedro","fair weather","798","ведро","good weather","good weather"
"23390","utro","morning","817","оутро","morning","morning"
"23440","ulica","lane, street in enclosed settlements (*narrow hollow way)","2500","оулица","street","street"
"23525","baba","old woman","36","баба","grandmother","grandmother"
"23525","baba","old woman","2450","ⰱⰰⰱⰰ","Glagolitic spelling of баба (baba)","Glagolitic spelling of баба (baba)"
"24526","brada","beard","857","брада","beard","beard"
"24526","brada","beard","2196","ⰱⱃⰰⰴⰰ","Glagolitic spelling of брада (brada)","Glagolitic spelling of брада (brada)"
"24628","bez","without","82","без","without","without"
"24659","bo","for","154","бо","for","for"
"24659","bo","for","3670","бѫ","third-person plural conditional of бꙑти (byti)","third-person plural conditional of бꙑти (byti)"
"24659","bo","for","3795","ⰱⱁ","Glagolitic spelling of бо (bo)","Glagolitic spelling of бо (bo)"
"24707","bodǫ","sting","3693","ⰱⱘⰴⱘ","third-person plural imperative of бꙑти (byti)","third-person plural imperative of бꙑти (byti)"
"24707","bodǫ","sting","4461","бѫдѫ","inflection of бꙑти (byti):","inflection of бꙑти (byti):; first-person singular future indicative"
"25058","blato","lake","133","блато","swamp","swamp"
"25058","blato","lake","2447","ⰱⰾⰰⱅⱁ","Glagolitic spelling of блато (blato, “swamp”)","Glagolitic spelling of блато (blato, “swamp”)"
"25794","brěmę","load, burden","473","брѣмѧ","load","load"
"26019","brazda","furrow","570","бразда","furrow","furrow"
"26019","brazda","furrow","2211","ⰱⱃⰰⰸⰴⰰ","Glagolitic spelling of бразда (brazda)","Glagolitic spelling of бразда (brazda)"
"26534","brěšti","care","2841","брѣщи","to care","to care"
"26786","byvati",\N,"2884","бꙑвати","to be","to be"
"26802","byti","become, be","124","бꙑти","to be","(copulative) to be"
"26806","běaše",\N,"4474","бѣаше","third-person singular imperfect indicative of бꙑти (byti)","third-person singular imperfect indicative of бꙑти (byti)"
"26820","bǫdǫ","become, ????????????????","3693","ⰱⱘⰴⱘ","third-person plural imperative of бꙑти (byti)","third-person plural imperative of бꙑти (byti)"
"26820","bǫdǫ","become, ????????????????","4461","бѫдѫ","inflection of бꙑти (byti):","inflection of бꙑти (byti):; first-person singular future indicative"
"26821","izbaviti","free, redeem","1166","избавити","to redeem, to save","(transitive) to redeem, to save [with accusative ‘someone’, along with отъ (otŭ, + genitive) or из (iz, + genitive) ‘of something’]"
"27668","britva","razor","121","бритва","razor","razor"
"27828","brysalo","penicillus","1488","брꙑсало","towel","towel"
"28438","da","so, and, but; that","30","да","in order to","in order to"
"28439","do","until, to","77","до","up to","up to"
"28439","do","until, to","3756","ⰴⱁ","Glagolitic spelling of до (do)","Glagolitic spelling of до (do)"
"28497","sądu","from here","1328","садъ","plantation","plantation"
"28660","divo","wonder","618","диво","miracle, wonder","miracle, wonder"
"28660","divo","wonder","2791","ⰴⰻⰲⱁ","Glagolitic spelling of диво (divo)","Glagolitic spelling of диво (divo)"
"29832","dira","tear","2124","дира","hole","hole"
"30285","drěvo","tree","113","дрѣво","tree","tree"
"30285","drěvo","tree","2280","ⰴⱃⱑⰲⱁ","Glagolitic spelling of дрѣво (drěvo, “wood”)","Glagolitic spelling of дрѣво (drěvo, “wood”)"
"30324","drevlje","prius, primum","3309","древлѥ","before","before"
"30718","dati",\N,"325","дати","to give","to give"
"31245","podoba","ornament, decency","2093","подоба","way, means","way, means"
"31526","dělja","because of","1808","дѣлꙗ","for, because of","for, because of"
"31714","děva","girl, virgin","571","дѣва","virgin","virgin"
"31714","děva","girl, virgin","2464","ⰴⱑⰲⰰ","Glagolitic spelling of дѣва (děva, “virgin, maiden”)","Glagolitic spelling of дѣва (děva, “virgin, maiden”)"
"31959","dolu","downward","320","долоу","below","below"
"31959","dolu","downward","690","долъ","valley","valley"
"32891","dunǫ","blow","1014","дъно","bottom","bottom"
"33935","jǫ",\N,"2299","ѭ","her","her"
"33936","ję",\N,"2588","ѥ","it (* no nominative singular; use то or оно or оное for the nominative singular)","it (* no nominative singular; use то or оно or оное for the nominative singular)"
"33936","ję",\N,"2630","ѩ","accusative plural of и (i)","accusative plural of и (i)"
"34015","a","but","10","а","A letter of the Old Church Slavonic alphabet, called азъ (azŭ) and written in the Old Cyrillic script.","A letter of the Old Church Slavonic alphabet, called азъ (azŭ) and written in the Old Cyrillic script."
"34015","a","but","11","а","and","and"
"34015","a","but","2205","ⰰ","Glagolitic spelling of а (a)","Glagolitic spelling of а (a)"
"34022","i","and, also","18","и","A letter of the Old Church Slavonic alphabet, called иже (iže) and written in the Cyrillic script.","A letter of the Old Church Slavonic alphabet, called иже (iže) and written in the Cyrillic script."
"34022","i","and, also","19","и","and","and"
"34022","i","and, also","20","и","him (* no nominative singular or plural; use тъ (tŭ) or онъ (onŭ) for the nominative)","him (* no nominative singular or plural; use тъ (tŭ) or онъ (onŭ) for the nominative)"
"34022","i","and, also","105","і","A letter of the Old Church Slavonic alphabet, called и (i) or ижеи (ižei) and written in the Old Cyrillic script.","A letter of the Old Church Slavonic alphabet, called и (i) or ижеи (ižei) and written in the Old Cyrillic script."
"34022","i","and, also","4260","оц҃ь","abbreviation form of отьць (otĭcĭ)","abbreviation form of отьць (otĭcĭ)"
"34022","i","and, also","4261","г҃ь","abbreviation form of господь (gospodĭ)","abbreviation form of господь (gospodĭ)"
"34022","i","and, also","4262","цр҃ь","abbreviation form of цѣсар҄ь (cěsarʹĭ)","abbreviation form of цѣсар҄ь (cěsarʹĭ)"
"34217","jasti","eat","677","ꙗсти","to eat","to eat"
"34268","jasli","manger","2393","ꙗсли","manger","(plural only) manger"
"34492","iz","out of","35","из","from","from"
"35267","lakati","be hungry","4007","ⰾⰰⰽⰰⱅⰻ","alternative form of ⰰⰾⱏⰽⰰⱅⰻ (alŭkati)","alternative form of ⰰⰾⱏⰽⰰⱅⰻ (alŭkati)"
"35459","jęti","take","1066","ѩти","to take","to take"
"35463","iměti","have","419","имѣти","to have","to have"
"36009","neže","as","2664","нѧже","accusative plural of иже (iže)","accusative plural of иже (iže)"
"36009","neže","as","2700","неже","The variant of еже after a preposition","The variant of еже after a preposition"
"36051","imę","name","218","имѧ","name","name"
"36051","imę","name","2255","ⰹⰿⱔ","Glagolitic spelling of имѧ (imę, “name”)","Glagolitic spelling of имѧ (imę, “name”)"
"36623","oriti","dissolve, overturn, destroy","627","орити","to break down","to break down"
"36745","rosa","dew","3742","ⱃⱁⱄⰰ","Glagolitic spelling of роса (rosa)","Glagolitic spelling of роса (rosa)"
"37024","jesi","to be","4453","ѥси","second-person singular present indicative of бꙑти (byti)","second-person singular present indicative of бꙑти (byti)"
"37027","jeste","to be","4454","ѥсте","inflection of бꙑти (byti):","inflection of бꙑти (byti):; third-person dual present indicative"
"37029","jesvě","to be","4455","ѥсвѣ","first-person dual present indicative of бꙑти (byti)","first-person dual present indicative of бꙑти (byti)"
"37030","jesta","to be","4456","ѥста","second/third-person dual present indicative of бꙑти (byti)","second/third-person dual present indicative of бꙑти (byti)"
"37031","jeste","to be","4454","ѥсте","inflection of бꙑти (byti):","inflection of бꙑти (byti):; third-person dual present indicative"
"37128","sy","being","4449","сꙑ","present active participle of бꙑти (byti)","present active participle of бꙑти (byti)"
"37351","onušta","???????????????","4180","оноуща","footwear, sandals","footwear, sandals"
"37410","učiti","teach","1161","оучити","to teach","to teach"
"37412","vyknǫti","get accustomed","2869","вꙑкнѫти","to acclimate, to habituate","to acclimate, to habituate"
"37508","glava","head","170","глава","head (part of the body)","head (part of the body)"
"37508","glava","head","2210","ⰳⰾⰰⰲⰰ","Glagolitic spelling of глава (glava, “head”)","Glagolitic spelling of глава (glava, “head”)"
"39064","znati","the acquaintances","628","знати","to know","to know"
"40141","gǫba","sponge, fungus","509","гѫба","sponge","sponge"
"40791","gobino","abundance","803","гобино","fruit","fruit"
"40791","gobino","abundance","804","гобино","vocative singular of гобина (gobina)","vocative singular of гобина (gobina)"
"41094","zemlja","earth","1015","землꙗ","earth","earth"
"41194","neže","as","2664","нѧже","accusative plural of иже (iže)","accusative plural of иже (iže)"
"41194","neže","as","2700","неже","The variant of еже after a preposition","The variant of еже after a preposition"
"41553","godina","???????","115","година","time, suitable time","time, suitable time"
"41623","zima","winter","84","зима","winter","winter"
"41623","zima","winter","2257","ⰸⰹⰿⰰ","Glagolitic spelling of зима (zima)","Glagolitic spelling of зима (zima)"
"41760","žasnǫti","be frightened (intr.); stupefieri","3023","жаснѫти","to fear","to fear"
"41920","zelije","vegetables","1889","зельѥ","vegetation, herbs (usually fresh)","vegetation, herbs (usually fresh)"
"41920","zelije","vegetables","2366","зелье","alternative form of зелиѥ (zelije)","alternative form of зелиѥ (zelije)"
"41920","zelije","vegetables","3578","зелие","alternative form of зелиѥ (zelije)","alternative form of зелиѥ (zelije)"
"41929","zlato","gold","88","злато","gold","gold"
"41929","zlato","gold","4005","ⰸⰾⰰⱅⱁ","gold","gold"
"42634","zarja","ray","4323","зарꙗ","shining, glowing, brightness","shining, glowing, brightness"
"43096","paguba","destruction, ruin","2080","пагоуба","ruin, destruction","ruin, destruction"
"43413","pogrěbati","bury","2876","погрѣбати","to bury","to bury"
"43969","žaba","toad","52","жаба","toad","toad"
"43969","žaba","toad","2247","ⰶⰰⰱⰰ","Glagolitic spelling of жаба (žaba)","Glagolitic spelling of жаба (žaba)"
"44019","žiti","live","125","жить","life","life"
"44019","žiti","live","674","жити","to live","to live"
"44043","žito","grain","182","жито","grain","grain"
"44381","žena","woman","180","жена","woman","woman"
"44381","žena","woman","2201","ⰶⰵⱀⰰ","Glagolitic spelling of жена (žena)","Glagolitic spelling of жена (žena)"
"44610","gora","mountain","104","гора","mountain","mountain"
"44708","ugasiti","????????????","2853","оугасити","to extinguish","to extinguish"
"44709","ugasnǫti","????????????","2854","оугаснѫти","to extinguish","to extinguish"
"45004","žrěbę","foal","616","жрѣбѧ","foal","foal"
"45139","žila","vein, sinew","576","жила","vein","vein"
"45157","želěti","wish","1119","желѣти","to wish, want","to wish, want"
"45158","želati","wish","2958","желати","to wish, want, desire","to wish, want, desire"
"45369","žętva","harvest","2218","жѧтва","harvest","harvest"
"45369","žętva","harvest","3811","ⰶⱔⱅⰲⰰ","Glagolitic spelling of жѧтва (žętva)","Glagolitic spelling of жѧтва (žętva)"
"45371","žęlo","sting","1915","жѧло","spike","spike"
"45371","žęlo","sting","2901","зѣло","alternative form of ѕѣло (dzělo)","alternative form of ѕѣло (dzělo)"
"45482","gorě","woe!","3363","горѣ","above","above"
"45502","dzvězda","star","2274","ѕвѣзда","star","star"
"45502","dzvězda","star","2276","ⰷⰲⱑⰸⰴⰰ","Glagolitic spelling of ѕвѣзда (dzvězda)","Glagolitic spelling of ѕвѣзда (dzvězda)"
"45640","jama","pit","2394","ꙗма","pit, hole","pit, hole"
"45930","igo","yoke","799","иго","yoke","yoke"
"45930","igo","yoke","2212","ⰹⰳⱁ","Glagolitic spelling of иго (igo, “yoke”)","Glagolitic spelling of иго (igo, “yoke”)"
"46212","vy",\N,"479","вꙑ","you (plural)","you (plural)"
"46215","vami",\N,"157","вами","instrumental plural of тꙑ (ty)","instrumental plural of тꙑ (ty)"
"47457","kadilo","incense","829","кадило","incense","incense"
"47458","kaditi","smoke, fumigate","484","кадити","burn incense","burn incense"
"48956","čędo","child","399","чѧдо","child","child"
"48956","čędo","child","3679","ⱍⱔⰴⱁ","Glagolitic spelling of чѧдо (čędo)","Glagolitic spelling of чѧдо (čędo)"
"49282","kroplją","splash, sprinkle","2146","кроплꙗ","drop","drop"
"49441","krasa","venustas, pulchritudo","2076","краса","decoration","decoration"
"49876","srěda","middle","246","срѣда","center","center"
"49876","srěda","middle","3780","ⱄⱃⱑⰴⰰ","Glagolitic spelling of срѣда (srěda)","Glagolitic spelling of срѣда (srěda)"
"50946","klicati","cry, call","2493","клицати","to shout, to cry","to shout, to cry"
"51311","slovo","word","51","слово","word, speech, utterance","word, speech, utterance; word"
"51311","slovo","word","2436","ⱄⰾⱁⰲⱁ","Glagolitic spelling of слово (slovo)","Glagolitic spelling of слово (slovo)"
"51529","si","this","1073","сь","this","this"
"51576","sěno","grass","801","сѣно","hay","hay"
"52426","světiti","shine on someone","912","свѧтити","to sanctify","to sanctify"
"52426","světiti","shine on someone","1159","свѣтити","to lighten","to lighten"
"52428","švěšta","light, candle","3283","свѣща","candle","candle"
"52428","švěšta","light, candle","3284","свѣшта","alternative form of свѣща (svěšta)","alternative form of свѣща (svěšta)"
"52916","kolo","wheel","295","коло","wheel, circle","wheel, circle"
"53865","loviti","catch, hunt","134","ловити","to hunt, to catch","(transitive) to hunt, to catch [with accusative or на (na, + accusative)]"
"54190","loza","vine, shoot","467","лоза","vine","vine"
"56192","loza","grapevine; shoot esp. from grapevine","467","лоза","vine","vine"
"56762","mati","mother","37","мати","mother","mother"
"56762","mati","mother","2198","ⰿⰰⱅⰻ","Glagolitic spelling of мати (mati)","Glagolitic spelling of мати (mati)"
"56856","mę","me (acc.)","4033","мѧ","accusative of азъ (azŭ)","accusative of азъ (azŭ)"
"56987","měra","measure","527","мѣра","measure","measure"
"56988","měriti","measure","528","мѣрити","to measure","to measure"
"57720","mitě","alternately","2810","митѣ","in turn, in shifts (one after another)","(hapax legomenon) in turn, in shifts (one after another)"
"58649","mǫka","flour","871","мѫка","torment, torture","torment, torture"
"58649","mǫka","flour","872","мѫка","flour","flour"
"58649","mǫka","flour","2312","ⰿⱘⰽⰰ","Glagolitic spelling of мѫка (mǫka)","Glagolitic spelling of мѫка (mǫka)"
"58652","mǫka","torment","871","мѫка","torment, torture","torment, torture"
"58652","mǫka","torment","872","мѫка","flour","flour"
"58652","mǫka","torment","2312","ⰿⱘⰽⰰ","Glagolitic spelling of мѫка (mǫka)","Glagolitic spelling of мѫка (mǫka)"
"58775","mrěža","net, snare","4283","мрѣжа","net","net"
"59661","monisto","collar, necklace","1851","монисто","necklace","(hapax legomenon) necklace"
"59661","monisto","collar, necklace","4025","ⰿⱁⱀⰻⱄⱅⱁ","Glagolitic spelling of монисто (monisto)","Glagolitic spelling of монисто (monisto)"
"59701","morje","sea","1032","морѥ","sea","sea"
"60084","nozdri","nostrils","446","ноздри","nostrils","(plural only) nostrils"
"60139","unyti","be slack, slacken","777","оунꙑти","to collapse mentally","to collapse mentally"
"60150","nǫžda","constraint, force, necessity","3282","нѫжда","alternative form of ноужда (nužda)","alternative form of ноужда (nužda)"
"60153","nužda","constraint, need","2152","ноужда","need, necessity","need, necessity"
"60201","ne","not","42","не","no","no"
"60201","ne","not","2667","нѧ","The variant of ѧ after a preposition","The variant of ѧ after a preposition"
"60226","ni","neque","116","ни","not","not"
"60248","nā","us both","75","на","onto, on","onto, on"
"60248","nā","us both","76","на","accusative/dative of вѣ (vě): us (dual)","accusative/dative of вѣ (vě): us (dual)"
"61029","nyně","now, at present","2907","нꙑнѣ","now","now"
"61029","nyně","now, at present","3175","нъінѣ","alternative form of нꙑнѣ (nyně)","alternative form of нꙑнѣ (nyně)"
"61157","agoda","????????????, fruit","2424","агода","fruit","fruit"
"61158","jagoda","????????????, fruit","2425","ⱑⰳⱁⰴⰰ","Glagolitic spelling of агода (agoda)","Glagolitic spelling of агода (agoda)"
"61212","isto","testicle, kidney","619","исто","kidney","kidney"
"61214","jędro","quick","4400","ѩдро","quickly, swiftly","quickly, swiftly"
"61855","usta","mouth","221","оуста","mouth","(plural only) mouth"
"61861","uzda","bridle","2097","оузда","bridle","bridle"
"62088","pustiti","let (go)","347","поустити","to allow","to allow"
"62335","pitěti","feed, nourish, raise","372","питѣти","to feed","to feed"
"63013","pelena","diaper, cloth, covering","876","пелена","swaddling cloth","swaddling cloth"
"63013","pelena","diaper, cloth, covering","2569","ⱂⰵⰾⰵⱀⰰ","Glagolitic spelling of пелена (pelena)","Glagolitic spelling of пелена (pelena)"
"63127","paliti","burn (tr.)","485","палити","to burn (to cause to be consumed by fire)","(transitive) to burn (to cause to be consumed by fire)"
"63129","plamy","flame","447","пламꙑ","flame","flame"
"63142","polje","field","2497","полѥ","field","field"
"63591","pri","at, on, to","132","при","near","near"
"64916","plešte","shoulder","1843","плеще","shoulder","shoulder"
"65098","plavati","swim","1038","плавати","to sail","to sail"
"65374","po","behind, after","27","по","along","along"
"67333","ruda","ore, metal","859","роуда","ore","ore"
"67623","slatina","?????????","2190","слатина","salt water","salt water"
"67768","sušiti","make dry","1911","соушити","to dry","to dry"
"67768","sušiti","make dry","3802","ⱄⱆⱎⰻⱅⰻ","Glagolitic spelling of соушити (sušiti)","Glagolitic spelling of соушити (sušiti)"
"67908","svoboda","freedom","147","свобода","freedom","freedom"
"68029","sěsti","sit down","34","шесть","six","six"
"68029","sěsti","sit down","313","сѣсти","to sit down","to sit down"
"68029","sěsti","sit down","832","сѣщи","to hack, chop off","to hack, chop off"
"68029","sěsti","sit down","2460","ⱄⱑⱋⰹ","Glagolitic spelling of сѣщи (sěšti)","Glagolitic spelling of сѣщи (sěšti)"
"68029","sěsti","sit down","2842","сѧщи","to touch","to touch"
"68156","gnězdo","nest","609","гнѣздо","nest","nest"
"68342","sěmę","seed","403","сѣмѧ","seed","seed"
"68342","sěmę","seed","2243","ⱄⱑⰿⱔ","Glagolitic spelling of сѣмѧ (sěmę)","Glagolitic spelling of сѣмѧ (sěmę)"
"68737","sěčivo","axe","831","сѣчиво","axe","(hapax legomenon) axe"
"68738","sekyra","axe","3145","сѣкꙑра","axe","axe"
"68738","sekyra","axe","3211","секꙑра","alternative form of сѣкꙑра (sěkyra)","alternative form of сѣкꙑра (sěkyra)"
"69209","sǫ-","with","3643","сѫ-","com-, con- (forms nouns denoting a connection or link)","com-, con- (forms nouns denoting a connection or link)"
"70100","sijati","shine, become bright","2928","сиꙗти","to shine, make shine","to shine, make shine"
"71300","krilo","wing","199","крило","wing","wing"
"71312","krinica","vessel, jug","4403","криница","jug","jug"
"71595","črěvo","lower body, belly","1049","чрѣво","womb","womb"
"71933","kromě","outside, outdoors","2970","кромѣ","outside, aside, away","outside, aside, away"
"71935","kremy","flint","2802","кремꙑ","flint","flint"
"72681","skovrada","crucible, pan, hearth","2063","сковрада","pan of coals","pan of coals"
"72681","skovrada","crucible, pan, hearth","3918","ⱄⰽⱁⰲⱃⰰⰴⰰ","Glagolitic spelling of сковрада (skovrada)","Glagolitic spelling of сковрада (skovrada)"
"73201","sluga","servant","575","слоуга","servant","servant"
"74456","palica","stick","1020","палица","stick","stick"
"74543","pęta","heel","2086","пѧта","heel","heel"
"75275","pěna","foam","1069","пѣна","foam","foam"
"75414","struja","current","2150","строуꙗ","stream","stream"
"75582","stati","to position oneself, step","348","стати","to stand","to stand"
"75582","stati","to position oneself, step","3765","ⱄⱅⰰⱅⰻ","Glagolitic spelling of стати (stati)","Glagolitic spelling of стати (stati)"
"75706","staviti","place","1908","ставити","to set, to place","to set, to place"
"75706","staviti","place","3769","ⱄⱅⰰⰲⰻⱅⰻ","Glagolitic spelling of ставити (staviti)","Glagolitic spelling of ставити (staviti)"
"75861","sténa","wall","2068","стѣна","rock","rock"
"75861","sténa","wall","2506","ⱄⱅⱑⱀⰰ","Glagolitic spelling of стѣна (stěna)","Glagolitic spelling of стѣна (stěna)"
"75934","stopa","mortar","160","стопа","foot","foot"
"76014","stopa","footprint","160","стопа","foot","foot"
"77020","strěla","arrow","580","стрѣла","arrow","arrow"
"77020","strěla","arrow","2427","ⱄⱅⱃⱑⰾⰰ","Glagolitic spelling of стрѣла (strěla)","Glagolitic spelling of стрѣла (strěla)"
"77032","struna","strand, string","4293","строуна","string (segment of wire used as vibrating element on a musical instrument)","(music) string (segment of wire used as vibrating element on a musical instrument)"
"77965","svekry","mother-in-law","700","свекрꙑ","mother-in-law","mother-in-law"
"77965","svekry","mother-in-law","3824","ⱄⰲⰵⰽⱃⱏⰹ","Glagolitic spelling of свекрꙑ (svekry)","Glagolitic spelling of свекрꙑ (svekry)"
"78241","sypati","sleep","2825","сꙑпати","to pour, strew","to pour, strew"
"78241","sypati","sleep","3803","ⱄⱏⰹⱂⰰⱅⰻ","Glagolitic spelling of сꙑпати (sypati)","Glagolitic spelling of сꙑпати (sypati)"
"78275","sypati","pour","2825","сꙑпати","to pour, strew","to pour, strew"
"78275","sypati","pour","3803","ⱄⱏⰹⱂⰰⱅⰻ","Glagolitic spelling of сꙑпати (sypati)","Glagolitic spelling of сꙑпати (sypati)"
"78277","sunǫti","pour out","3804","ⱄⱆⱀⱘⱅⰻ","Glagolitic spelling of сунѫти (sunǫti)","Glagolitic spelling of сунѫти (sunǫti)"
"78332","svirati","whistle","1796","свирати","to whistle","to whistle"
"78438","sestra","sister; FlN","210","сестра","sister","sister"
"78438","sestra","sister; FlN","1867","ⱄⰵⱄⱅⱃⰰ","Glagolitic spelling of сестра (sestra)","Glagolitic spelling of сестра (sestra)"
"78517","timěno","mud","4028","тимѣно","mire, marsh","mire, marsh"
"78523","tina","mud","878","тина","slime","slime"
"79300","tǫga","????????????, ????????????????????","2090","тѫга","sadness, melancholy","sadness, melancholy"
"79395","tǫča","rain","892","тѫча","rain","rain"
"79395","tǫča","rain","3830","ⱅⱘⱍⰰ","Glagolitic spelling of тѫча (tǫča)","Glagolitic spelling of тѫча (tǫča)"
"79645","trava","garden","83","трава","grass","grass"
"79645","trava","garden","3834","ⱅⱃⰰⰲⰰ","Glagolitic spelling of трава (trava)","Glagolitic spelling of трава (trava)"
"79760","trupije","???????????????????","1881","троупьѥ","corpses","corpses"
"80325","tysęšta","thousand","3240","тꙑсѧща","alternative form of тꙑсѫщи (tysǫšti)","alternative form of тꙑсѫщи (tysǫšti)"
"80570","tamo","thither","2335","тамо","there; thereto","there; thereto"
"80570","tamo","thither","3829","ⱅⰰⰿⱁ","Glagolitic spelling of тамо (tamo)","Glagolitic spelling of тамо (tamo)"
"80744","trĳe","three","277","триѥ","alternative form of трьѥ (trĭje)","alternative form of трьѥ (trĭje)"
"80744","trĳe","three","278","трьѥ","three","three"
"80745","tri","three","41","три","nominative/accusative feminine/neuter of трьѥ (trĭje)","nominative/accusative feminine/neuter of трьѥ (trĭje)"
"80967","trepetati","tremble","771","трепетати","to shake","to shake"
"81161","ty","you","397","тꙑ","you (singular), thou","you (singular), thou"
"81161","ty","you","2244","ⱅⱏⰺ","Glagolitic spelling of тꙑ (ty)","Glagolitic spelling of тꙑ (ty)"
"81395","tvoriti","create, make","310","творити","to do","(transitive) to do"
"81395","tvoriti","create, make","3776","ⱅⰲⱁⱃⰻⱅⰻ","Glagolitic spelling of творити (tvoriti)","Glagolitic spelling of творити (tvoriti)"
"82049","vě","we two","2502","вѣ","we two","we two"
"82049","vě","we two","2503","ⰲⱑ","Glagolitic spelling of вѣ (vě, “we two”)","Glagolitic spelling of вѣ (vě, “we two”)"
"82180","voditi","lead","596","водити","lead","lead"
"82502","věja","twig, branch","2151","вѣꙗ","branch","branch"
"82618","viti",\N,"3825","ⰲⰻⱅⰻ","Glagolitic spelling of вити (viti)","Glagolitic spelling of вити (viti)"
"82726","vina","guilt, punishment","81","вина","fault","fault"
"82929","věžda","eyelid","2149","вѣжда","eyelid","eyelid"
"84107","vlaga","moisture","577","влага","moisture","moisture"
"84333","vapa","lake","2072","вапа","swamp","swamp"
"84409","vrětiště","bag","4218","врѣтище","bag, sack","bag, sack"
"84691","rǫka","hand","211","рѫка","hand","hand"
"84691","rǫka","hand","2234","ⱃⱘⰽⰰ","Glagolitic spelling of рѫка (rǫka)","Glagolitic spelling of рѫка (rǫka)"
"84815","vrěmę","time","167","врѣмѧ","time","time"
"84962","obrěsti","find","621","обрѣсти","find, discover","find, discover"
"84962","obrěsti","find","2909","обрѣщи","alternative form of обрѣсти (obrěsti)","alternative form of обрѣсти (obrěsti)"
"84980","vrata","gate, door","80","врата","gate, door","gate, door"
"84982","verěja","lifting beam","4342","верѣꙗ","bar, latch","bar, latch"
"85267","věra","belief","169","вѣра","faith, belief","faith, belief"
"85402","roditi","parere","368","родити","bear","bear"
"85781","vesna","spring","642","весна","spring","spring"
